date,home_id,home_team,away_id,away_team,home_score,away_score,tournament,city,country,neutral
05/02/2021,42,Jordan,,Tajikistan,0,1,Friendly,Dubai,United Arab Emirates,TRUE
15/02/2021,42,Jordan,44,Uzbekistan,0,2,Friendly,Dubai,United Arab Emirates,TRUE
20/03/2021,,Oman,42,Jordan,0,0,Friendly,Dubai,United Arab Emirates,TRUE
24/03/2021,42,Jordan,,Lebanon,1,0,Friendly,Dubai,United Arab Emirates,TRUE
24/03/2021,41,Qatar,,Luxembourg,1,0,Friendly,Debrecen,Hungary,TRUE
24/03/2021,8,Portugal,,Azerbaijan,1,0,FIFA World Cup qualification,Turin,Italy,TRUE
24/03/2021,14,France,,Ukraine,1,1,FIFA World Cup qualification,Paris,France,FALSE
24/03/2021,,Finland,36,Bosnia and Herzegovina,2,2,FIFA World Cup qualification,Helsinki,Finland,FALSE
24/03/2021,28,Belgium,,Wales,3,1,FIFA World Cup qualification,Leuven,Belgium,FALSE
24/03/2021,,Estonia,22,Czech Republic,2,6,FIFA World Cup qualification,Lublin,Poland,TRUE
24/03/2021,26,Turkey,45,Netherlands,4,2,FIFA World Cup qualification,Istanbul,Turkey,FALSE
24/03/2021,,Gibraltar,46,Norway,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,FALSE
24/03/2021,,Slovenia,23,Croatia,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE
25/03/2021,9,Japan,13,South Korea,3,0,Friendly,Yokohama,Japan,FALSE
25/03/2021,24,Saudi Arabia,,Kuwait,1,0,Friendly,Riyadh,Saudi Arabia,FALSE
25/03/2021,12,United States,,Jamaica,4,1,Friendly,Wiener Neustadt,Austria,TRUE
25/03/2021,33,Canada,,Bermuda,5,1,FIFA World Cup qualification,Orlando,United States,TRUE
25/03/2021,48,CuraÃ§ao,,Saint Vincent and the Grenadines,5,0,FIFA World Cup qualification,Willemstad,CuraÃ§ao,FALSE
25/03/2021,37,Panama,,Barbados,1,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,TRUE
25/03/2021,34,Haiti,,Belize,2,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
25/03/2021,3,Spain,,Greece,1,1,FIFA World Cup qualification,Granada,Spain,FALSE
25/03/2021,21,Sweden,,Georgia,1,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
25/03/2021,,Bulgaria,19,Switzerland,1,3,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
25/03/2021,47,Scotland,30,Austria,2,2,FIFA World Cup qualification,Glasgow,Scotland,FALSE
25/03/2021,11,England,,San Marino,5,0,FIFA World Cup qualification,London,England,FALSE
25/03/2021,2,Germany,,Iceland,3,0,FIFA World Cup qualification,Duisburg,Germany,FALSE
25/03/2021,15,South Africa,6,Ghana,1,1,African Cup of Nations qualification,Johannesburg,South Africa,FALSE
25/03/2021,,Gabon,39,DR Congo,3,0,African Cup of Nations qualification,Franceville,Gabon,FALSE
25/03/2021,,Kenya,32,Egypt,1,1,African Cup of Nations qualification,Nairobi,Kenya,FALSE
25/03/2021,,Zambia,16,Algeria,3,3,African Cup of Nations qualification,Lusaka,Zambia,FALSE
25/03/2021,,Libya,25,Tunisia,2,5,African Cup of Nations qualification,Benina,Libya,FALSE
26/03/2021,,Mauritania,29,Morocco,0,0,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
26/03/2021,38,Cape Verde,,Cameroon,3,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE
26/03/2021,,Congo,27,Senegal,0,0,African Cup of Nations qualification,Brazzaville,Congo,FALSE
26/03/2021,,Niger,40,Ivory Coast,0,3,African Cup of Nations qualification,LomÃ©,Togo,TRUE
27/03/2021,36,Bosnia and Herzegovina,,Costa Rica,0,0,Friendly,Zenica,Bosnia and Herzegovina,FALSE
27/03/2021,41,Qatar,,Azerbaijan,2,1,Friendly,Debrecen,Hungary,TRUE
27/03/2021,,Wales,10,Mexico,1,0,Friendly,Cardiff,Wales,FALSE
27/03/2021,,Serbia,8,Portugal,2,2,FIFA World Cup qualification,Belgrade,Serbia,FALSE
27/03/2021,22,Czech Republic,28,Belgium,1,1,FIFA World Cup qualification,Prague,Czech Republic,FALSE
27/03/2021,45,Netherlands,,Latvia,2,0,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
27/03/2021,46,Norway,26,Turkey,0,3,FIFA World Cup qualification,MÃ¡laga,Spain,TRUE
27/03/2021,23,Croatia,,Cyprus,1,0,FIFA World Cup qualification,Rijeka,Croatia,FALSE
28/03/2021,,Northern Ireland,12,United States,1,2,Friendly,Belfast,Northern Ireland,FALSE
28/03/2021,,Cuba,48,CuraÃ§ao,1,2,FIFA World Cup qualification,Guatemala City,Guatemala,TRUE
28/03/2021,,Dominica,37,Panama,1,2,FIFA World Cup qualification,Santo Domingo,Dominican Republic,TRUE
28/03/2021,,Georgia,3,Spain,1,2,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
28/03/2021,,Kosovo,21,Sweden,0,3,FIFA World Cup qualification,Pristina,Kosovo,FALSE
28/03/2021,19,Switzerland,,Lithuania,1,0,FIFA World Cup qualification,St. Gallen,Switzerland,FALSE
28/03/2021,,Kazakhstan,14,France,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,FALSE
28/03/2021,30,Austria,,Faroe Islands,3,1,FIFA World Cup qualification,Vienna,Austria,FALSE
28/03/2021,,Israel,47,Scotland,1,1,FIFA World Cup qualification,Tel Aviv,Israel,FALSE
28/03/2021,,Albania,11,England,0,2,FIFA World Cup qualification,Tirana,Albania,FALSE
28/03/2021,,Romania,2,Germany,0,1,FIFA World Cup qualification,Bucharest,Romania,FALSE
28/03/2021,6,Ghana,,SÃ£o TomÃ© and PrÃ­ncipe,3,1,African Cup of Nations qualification,Cape Coast,Ghana,FALSE
28/03/2021,,Sudan,15,South Africa,2,0,African Cup of Nations qualification,Omdurman,Sudan,FALSE
28/03/2021,25,Tunisia,,Equatorial Guinea,2,1,African Cup of Nations qualification,RadÃ¨s,Tunisia,FALSE
29/03/2021,20,Ecuador,,Bolivia,2,1,Friendly,Guayaquil,Ecuador,FALSE
29/03/2021,44,Uzbekistan,43,Iraq,0,1,Friendly,Tashkent,Uzbekistan,FALSE
29/03/2021,,Cayman Islands,33,Canada,0,11,FIFA World Cup qualification,Bradenton,United States,TRUE
29/03/2021,39,DR Congo,,Gambia,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
29/03/2021,32,Egypt,,Comoros,4,0,African Cup of Nations qualification,Cairo,Egypt,FALSE
29/03/2021,16,Algeria,,Botswana,5,0,African Cup of Nations qualification,Algiers,Algeria,FALSE
30/03/2021,,Bahrain,42,Jordan,1,2,Friendly,Riffa,Bahrain,FALSE
30/03/2021,,Costa Rica,10,Mexico,0,1,Friendly,Wiener Neustadt,Austria,TRUE
30/03/2021,35,Iran,,Syria,3,0,Friendly,Tehran,Iran,FALSE
30/03/2021,,Republic of Ireland,41,Qatar,1,1,Friendly,Debrecen,Hungary,TRUE
30/03/2021,,Luxembourg,8,Portugal,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
30/03/2021,,Wales,22,Czech Republic,1,0,FIFA World Cup qualification,Cardiff,Wales,FALSE
30/03/2021,28,Belgium,,Belarus,8,0,FIFA World Cup qualification,Leuven,Belgium,FALSE
30/03/2021,,Gibraltar,45,Netherlands,0,7,FIFA World Cup qualification,Gibraltar,Gibraltar,FALSE
30/03/2021,,Montenegro,46,Norway,0,1,FIFA World Cup qualification,Podgorica,Montenegro,FALSE
30/03/2021,26,Turkey,,Latvia,3,3,FIFA World Cup qualification,Istanbul,Turkey,FALSE
30/03/2021,23,Croatia,,Malta,3,0,FIFA World Cup qualification,Rijeka,Croatia,FALSE
30/03/2021,24,Saudi Arabia,,Palestine,5,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
30/03/2021,9,Japan,,Mongolia,14,0,FIFA World Cup qualification,Chiba,Japan,FALSE
30/03/2021,29,Morocco,,Burundi,1,0,African Cup of Nations qualification,Rabat,Morocco,FALSE
30/03/2021,,Mozambique,38,Cape Verde,0,1,African Cup of Nations qualification,Maputo,Mozambique,FALSE
30/03/2021,27,Senegal,,Eswatini,1,1,African Cup of Nations qualification,ThiÃ¨s,Senegal,FALSE
30/03/2021,40,Ivory Coast,,Ethiopia,3,1,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE
31/03/2021,21,Sweden,,Estonia,1,0,Friendly,Stockholm,Sweden,FALSE
31/03/2021,19,Switzerland,,Finland,3,2,Friendly,St. Gallen,Switzerland,FALSE
31/03/2021,3,Spain,,Kosovo,3,1,FIFA World Cup qualification,Seville,Spain,FALSE
31/03/2021,36,Bosnia and Herzegovina,14,France,0,1,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,FALSE
31/03/2021,47,Scotland,,Faroe Islands,4,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
31/03/2021,30,Austria,,Denmark,0,4,FIFA World Cup qualification,Vienna,Austria,FALSE
31/03/2021,11,England,,Poland,2,1,FIFA World Cup qualification,London,England,FALSE
31/03/2021,2,Germany,,North Macedonia,1,2,FIFA World Cup qualification,Duisburg,Germany,FALSE
24/05/2021,43,Iraq,,Tajikistan,0,0,Friendly,Basra,Iraq,FALSE
24/05/2021,,United Arab Emirates,42,Jordan,5,1,Friendly,Dubai,United Arab Emirates,FALSE
27/05/2021,26,Turkey,,Azerbaijan,2,1,Friendly,Alanya,Turkey,FALSE
28/05/2021,9,Japan,,Myanmar,10,0,FIFA World Cup qualification,Chiba,Japan,FALSE
29/05/2021,43,Iraq,,Nepal,6,2,Friendly,Basra,Iraq,FALSE
29/05/2021,10,Mexico,,Iceland,2,1,Friendly,Arlington,United States,TRUE
29/05/2021,21,Sweden,,Finland,2,0,Friendly,Stockholm,Sweden,FALSE
30/05/2021,19,Switzerland,12,United States,2,1,Friendly,St. Gallen,Switzerland,FALSE
31/05/2021,42,Jordan,,Vietnam,1,1,Friendly,Sharjah,United Arab Emirates,TRUE
31/05/2021,26,Turkey,,Guinea,0,0,Friendly,Antalya,Turkey,FALSE
01/06/2021,23,Croatia,,Armenia,1,1,Friendly,Velika Gorica,Croatia,FALSE
02/06/2021,36,Bosnia and Herzegovina,,Montenegro,0,0,Friendly,Sarajevo,Bosnia and Herzegovina,FALSE
02/06/2021,11,England,30,Austria,1,0,Friendly,London,England,FALSE
02/06/2021,14,France,,Wales,3,0,Friendly,Nice,France,FALSE
02/06/2021,2,Germany,,Denmark,1,1,Friendly,Innsbruck,Austria,TRUE
02/06/2021,45,Netherlands,47,Scotland,2,2,Friendly,SÃ£o JoÃ£o da Venda,Portugal,TRUE
02/06/2021,46,Norway,,Luxembourg,1,0,Friendly,MÃ¡laga,Spain,TRUE
03/06/2021,16,Algeria,,Mauritania,4,1,Friendly,Blida,Algeria,FALSE
03/06/2021,28,Belgium,,Greece,1,1,Friendly,Brussels,Belgium,FALSE
03/06/2021,19,Switzerland,,Liechtenstein,7,0,Friendly,St. Gallen,Switzerland,FALSE
03/06/2021,26,Turkey,,Moldova,2,0,Friendly,Paderborn,Germany,TRUE
03/06/2021,10,Mexico,,Costa Rica,0,0,CONCACAF Nations League,Denver,United States,TRUE
03/06/2021,12,United States,,Honduras,1,0,CONCACAF Nations League,Denver,United States,FALSE
03/06/2021,35,Iran,,Hong Kong,3,1,FIFA World Cup qualification,Arad,Iran,FALSE
03/06/2021,1,Uruguay,4,Paraguay,0,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
03/06/2021,5,Argentina,,Chile,1,1,FIFA World Cup qualification,Santiago del Estero,Argentina,FALSE
03/06/2021,,Peru,31,Colombia,0,3,FIFA World Cup qualification,Lima,Peru,FALSE
03/06/2021,,Kuwait,17,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
03/06/2021,41,Qatar,,India,1,0,FIFA World Cup qualification,Doha,Qatar,FALSE
04/06/2021,,Italy,22,Czech Republic,4,0,Friendly,Bologna,Italy,FALSE
04/06/2021,3,Spain,8,Portugal,0,0,Friendly,Madrid,Spain,FALSE
04/06/2021,7,Brazil,20,Ecuador,2,0,FIFA World Cup qualification,Porto Alegre,Brazil,FALSE
05/06/2021,40,Ivory Coast,,Burkina Faso,2,1,Friendly,Abidjan,Ivory Coast,FALSE
05/06/2021,27,Senegal,,Zambia,3,1,Friendly,ThiÃ¨s,Senegal,FALSE
05/06/2021,21,Sweden,,Armenia,3,1,Friendly,Stockholm,Sweden,FALSE
05/06/2021,25,Tunisia,39,DR Congo,1,0,Friendly,RadÃ¨s,Tunisia,FALSE
05/06/2021,24,Saudi Arabia,,Yemen,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
05/06/2021,13,South Korea,,Turkmenistan,5,0,FIFA World Cup qualification,Goyang,South Korea,FALSE
05/06/2021,,Aruba,33,Canada,0,7,FIFA World Cup qualification,Bradenton,United States,TRUE
05/06/2021,,British Virgin Islands,48,CuraÃ§ao,0,8,FIFA World Cup qualification,Guatemala City,Guatemala,TRUE
05/06/2021,37,Panama,,Anguilla,13,0,FIFA World Cup qualification,Panama City,Panama,FALSE
05/06/2021,,Turks and Caicos Islands,34,Haiti,0,10,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,FALSE
06/06/2021,16,Algeria,,Mali,1,0,Friendly,Blida,Algeria,FALSE
06/06/2021,30,Austria,,Slovakia,0,0,Friendly,Vienna,Austria,FALSE
06/06/2021,28,Belgium,23,Croatia,1,0,Friendly,Brussels,Belgium,FALSE
06/06/2021,,Denmark,36,Bosnia and Herzegovina,2,0,Friendly,Brondbyvester,Denmark,FALSE
06/06/2021,11,England,,Romania,1,0,Friendly,London,England,FALSE
06/06/2021,,Luxembourg,47,Scotland,0,1,Friendly,Luxembourg,Luxembourg,FALSE
06/06/2021,45,Netherlands,,Georgia,3,0,Friendly,Enschede,Netherlands,FALSE
06/06/2021,46,Norway,,Greece,1,2,Friendly,MÃ¡laga,Spain,TRUE
06/06/2021,12,United States,10,Mexico,3,2,CONCACAF Nations League,Denver,United States,FALSE
07/06/2021,2,Germany,,Latvia,7,1,Friendly,DÃ¼sseldorf,Germany,FALSE
07/06/2021,,Nepal,42,Jordan,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
07/06/2021,17,Australia,,Taiwan,5,1,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
07/06/2021,43,Iraq,,Cambodia,4,1,FIFA World Cup qualification,Arad,Iran,TRUE
07/06/2021,44,Uzbekistan,,Singapore,5,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
07/06/2021,9,Japan,,Tajikistan,4,1,FIFA World Cup qualification,Suita,Japan,FALSE
07/06/2021,,Bahrain,35,Iran,0,3,FIFA World Cup qualification,Riffa,Bahrain,FALSE
07/06/2021,41,Qatar,,Oman,1,0,FIFA World Cup qualification,Doha,Qatar,FALSE
08/06/2021,22,Czech Republic,,Albania,3,1,Friendly,Prague,Czech Republic,FALSE
08/06/2021,14,France,,Bulgaria,3,0,Friendly,Paris,France,FALSE
08/06/2021,29,Morocco,6,Ghana,1,0,Friendly,Rabat,Morocco,FALSE
08/06/2021,27,Senegal,38,Cape Verde,2,0,Friendly,ThiÃ¨s,Senegal,FALSE
08/06/2021,3,Spain,,Lithuania,4,0,Friendly,LeganÃ©s,Spain,FALSE
08/06/2021,33,Canada,,Suriname,4,0,FIFA World Cup qualification,Bridgeview,United States,TRUE
08/06/2021,48,CuraÃ§ao,,Guatemala,0,0,FIFA World Cup qualification,Willemstad,CuraÃ§ao,FALSE
08/06/2021,37,Panama,,Dominican Republic,3,0,FIFA World Cup qualification,Panama City,Panama,FALSE
08/06/2021,34,Haiti,,Nicaragua,1,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
08/06/2021,20,Ecuador,,Peru,1,2,FIFA World Cup qualification,Quito,Ecuador,FALSE
08/06/2021,31,Colombia,5,Argentina,2,2,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
08/06/2021,,Venezuela,1,Uruguay,0,0,FIFA World Cup qualification,Caracas,Venezuela,FALSE
08/06/2021,4,Paraguay,7,Brazil,0,2,FIFA World Cup qualification,AsunciÃ³n,Paraguay,FALSE
09/06/2021,8,Portugal,,Israel,4,0,Friendly,Lisbon,Portugal,FALSE
09/06/2021,12,United States,,Costa Rica,4,0,Friendly,Sandy,United States,FALSE
09/06/2021,13,South Korea,,Sri Lanka,5,0,FIFA World Cup qualification,Goyang,South Korea,FALSE
10/06/2021,15,South Africa,,Uganda,3,2,Friendly,Johannesburg,South Africa,FALSE
11/06/2021,,Nepal,17,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
11/06/2021,,Kuwait,42,Jordan,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
11/06/2021,,Cambodia,35,Iran,0,10,FIFA World Cup qualification,Isa Town,Bahrain,TRUE
11/06/2021,,Hong Kong,43,Iraq,0,1,FIFA World Cup qualification,Arad,Iran,TRUE
11/06/2021,,Yemen,44,Uzbekistan,0,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
11/06/2021,9,Japan,,Serbia,1,0,Kirin Challenge Cup,Kobe,Japan,FALSE
11/06/2021,39,DR Congo,,Mali,1,1,Friendly,RadÃ¨s,Tunisia,TRUE
11/06/2021,25,Tunisia,16,Algeria,0,2,Friendly,RadÃ¨s,Tunisia,FALSE
11/06/2021,,Italy,26,Turkey,3,0,UEFA Euro,Rome,Italy,FALSE
11/06/2021,24,Saudi Arabia,,Singapore,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
12/06/2021,34,Haiti,33,Canada,0,1,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
12/06/2021,37,Panama,48,CuraÃ§ao,2,1,FIFA World Cup qualification,Panama City,Panama,FALSE
12/06/2021,6,Ghana,40,Ivory Coast,0,0,Friendly,Cape Coast,Ghana,FALSE
12/06/2021,10,Mexico,,Honduras,0,0,Friendly,Atlanta,United States,TRUE
12/06/2021,29,Morocco,,Burkina Faso,1,0,Friendly,Rabat,Morocco,FALSE
12/06/2021,,Wales,19,Switzerland,1,1,UEFA Euro,Cardiff,Wales,FALSE
12/06/2021,,Russia,28,Belgium,0,3,UEFA Euro,Saint Petersburg,Russia,FALSE
13/06/2021,13,South Korea,,Lebanon,2,1,FIFA World Cup qualification,Goyang,South Korea,FALSE
13/06/2021,30,Austria,,North Macedonia,3,1,UEFA Euro,Bucharest,Romania,TRUE
13/06/2021,45,Netherlands,,Ukraine,3,2,UEFA Euro,Amsterdam,Netherlands,FALSE
13/06/2021,11,England,23,Croatia,1,0,UEFA Euro,London,England,FALSE
13/06/2021,7,Brazil,,Venezuela,3,0,Copa AmÃ©rica,BrasÃ­lia,Brazil,FALSE
13/06/2021,31,Colombia,20,Ecuador,1,0,Copa AmÃ©rica,CuiabÃ¡,Brazil,TRUE
14/06/2021,47,Scotland,22,Czech Republic,0,2,UEFA Euro,Glasgow,Scotland,FALSE
14/06/2021,3,Spain,21,Sweden,0,0,UEFA Euro,Seville,Spain,FALSE
14/06/2021,5,Argentina,,Chile,1,1,Copa AmÃ©rica,Rio de Janeiro,Brazil,TRUE
14/06/2021,4,Paraguay,,Bolivia,3,1,Copa AmÃ©rica,GoiÃ¢nia,Brazil,TRUE
15/06/2021,17,Australia,42,Jordan,1,0,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
15/06/2021,35,Iran,43,Iraq,1,0,FIFA World Cup qualification,Arad,Iran,FALSE
15/06/2021,24,Saudi Arabia,44,Uzbekistan,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
15/06/2021,9,Japan,,Kyrgyzstan,5,1,FIFA World Cup qualification,Suita,Japan,FALSE
15/06/2021,33,Canada,34,Haiti,3,0,FIFA World Cup qualification,Bridgeview,United States,TRUE
15/06/2021,48,CuraÃ§ao,37,Panama,0,0,FIFA World Cup qualification,Willemstad,CuraÃ§ao,FALSE
15/06/2021,25,Tunisia,,Mali,1,0,Friendly,RadÃ¨s,Tunisia,FALSE
15/06/2021,,Hungary,8,Portugal,0,3,UEFA Euro,Budapest,Hungary,FALSE
15/06/2021,2,Germany,14,France,0,1,UEFA Euro,Munich,Germany,FALSE
16/06/2021,26,Turkey,,Wales,0,2,UEFA Euro,Baku,Azerbaijan,TRUE
16/06/2021,,Italy,19,Switzerland,3,0,UEFA Euro,Rome,Italy,FALSE
17/06/2021,,Denmark,28,Belgium,1,2,UEFA Euro,Copenhagen,Denmark,FALSE
17/06/2021,45,Netherlands,30,Austria,2,0,UEFA Euro,Amsterdam,Netherlands,FALSE
17/06/2021,31,Colombia,,Venezuela,0,0,Copa AmÃ©rica,GoiÃ¢nia,Brazil,TRUE
17/06/2021,7,Brazil,,Peru,4,0,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
17/06/2021,16,Algeria,,Liberia,5,1,Friendly,Oran,Algeria,FALSE
18/06/2021,23,Croatia,22,Czech Republic,1,1,UEFA Euro,Glasgow,Scotland,TRUE
18/06/2021,11,England,47,Scotland,0,0,UEFA Euro,London,England,FALSE
18/06/2021,21,Sweden,,Slovakia,1,0,UEFA Euro,Saint Petersburg,Russia,TRUE
18/06/2021,5,Argentina,1,Uruguay,1,0,Copa AmÃ©rica,BrasÃ­lia,Brazil,TRUE
19/06/2021,3,Spain,,Poland,1,1,UEFA Euro,Seville,Spain,FALSE
19/06/2021,,Hungary,14,France,1,1,UEFA Euro,Budapest,Hungary,FALSE
19/06/2021,2,Germany,8,Portugal,4,2,UEFA Euro,Munich,Germany,FALSE
20/06/2021,19,Switzerland,26,Turkey,3,1,UEFA Euro,Baku,Azerbaijan,TRUE
20/06/2021,,Venezuela,20,Ecuador,2,2,Copa AmÃ©rica,Rio de Janeiro,Brazil,TRUE
20/06/2021,31,Colombia,,Peru,1,2,Copa AmÃ©rica,GoiÃ¢nia,Brazil,TRUE
21/06/2021,,Finland,28,Belgium,0,2,UEFA Euro,Saint Petersburg,Russia,TRUE
21/06/2021,45,Netherlands,,North Macedonia,3,0,UEFA Euro,Amsterdam,Netherlands,FALSE
21/06/2021,,Ukraine,30,Austria,0,1,UEFA Euro,Bucharest,Romania,TRUE
21/06/2021,1,Uruguay,,Chile,1,1,Copa AmÃ©rica,CuiabÃ¡,Brazil,TRUE
21/06/2021,5,Argentina,4,Paraguay,1,0,Copa AmÃ©rica,BrasÃ­lia,Brazil,TRUE
22/06/2021,47,Scotland,23,Croatia,1,3,UEFA Euro,Glasgow,Scotland,FALSE
22/06/2021,11,England,22,Czech Republic,1,0,UEFA Euro,London,England,FALSE
23/06/2021,3,Spain,,Slovakia,5,0,UEFA Euro,Seville,Spain,FALSE
23/06/2021,21,Sweden,,Poland,3,2,UEFA Euro,Saint Petersburg,Russia,TRUE
23/06/2021,2,Germany,,Hungary,2,2,UEFA Euro,Munich,Germany,FALSE
23/06/2021,8,Portugal,14,France,2,2,UEFA Euro,Budapest,Hungary,TRUE
23/06/2021,20,Ecuador,,Peru,2,2,Copa AmÃ©rica,GoiÃ¢nia,Brazil,TRUE
23/06/2021,7,Brazil,31,Colombia,2,1,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
24/06/2021,,Bolivia,1,Uruguay,0,2,Copa AmÃ©rica,CuiabÃ¡,Brazil,TRUE
24/06/2021,,Chile,4,Paraguay,0,2,Copa AmÃ©rica,BrasÃ­lia,Brazil,TRUE
26/06/2021,,Italy,30,Austria,2,1,UEFA Euro,London,England,TRUE
27/06/2021,45,Netherlands,22,Czech Republic,0,2,UEFA Euro,Budapest,Hungary,TRUE
27/06/2021,28,Belgium,8,Portugal,1,0,UEFA Euro,Seville,Spain,TRUE
27/06/2021,7,Brazil,20,Ecuador,1,1,Copa AmÃ©rica,GoiÃ¢nia,Brazil,FALSE
28/06/2021,23,Croatia,3,Spain,3,5,UEFA Euro,Copenhagen,Denmark,TRUE
28/06/2021,14,France,19,Switzerland,3,3,UEFA Euro,Bucharest,Romania,TRUE
28/06/2021,5,Argentina,,Bolivia,4,1,Copa AmÃ©rica,CuiabÃ¡,Brazil,TRUE
28/06/2021,1,Uruguay,4,Paraguay,1,0,Copa AmÃ©rica,Rio de Janeiro,Brazil,TRUE
29/06/2021,11,England,2,Germany,2,0,UEFA Euro,London,England,FALSE
29/06/2021,21,Sweden,,Ukraine,1,2,UEFA Euro,Glasgow,Scotland,TRUE
30/06/2021,10,Mexico,37,Panama,3,0,Friendly,Nashville,United States,TRUE
02/07/2021,19,Switzerland,3,Spain,1,1,UEFA Euro,Saint Petersburg,Russia,TRUE
02/07/2021,28,Belgium,,Italy,1,2,UEFA Euro,Munich,Germany,TRUE
02/07/2021,,Peru,4,Paraguay,3,3,Copa AmÃ©rica,GoiÃ¢nia,Brazil,TRUE
02/07/2021,7,Brazil,,Chile,1,0,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
02/07/2021,34,Haiti,,Saint Vincent and the Grenadines,6,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
03/07/2021,22,Czech Republic,,Denmark,1,2,UEFA Euro,Baku,Azerbaijan,TRUE
03/07/2021,,Ukraine,11,England,0,4,UEFA Euro,Rome,Italy,TRUE
03/07/2021,10,Mexico,,Nigeria,4,0,Friendly,Nashville,United States,TRUE
03/07/2021,1,Uruguay,31,Colombia,0,0,Copa AmÃ©rica,BrasÃ­lia,Brazil,TRUE
03/07/2021,5,Argentina,20,Ecuador,3,0,Copa AmÃ©rica,GoiÃ¢nia,Brazil,TRUE
04/07/2021,41,Qatar,,El Salvador,1,0,Friendly,Pula,Croatia,TRUE
05/07/2021,7,Brazil,,Peru,1,0,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
06/07/2021,5,Argentina,31,Colombia,1,1,Copa AmÃ©rica,BrasÃ­lia,Brazil,TRUE
06/07/2021,,Italy,3,Spain,1,1,UEFA Euro,London,England,TRUE
06/07/2021,34,Haiti,,Bermuda,4,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
06/07/2021,15,South Africa,,Botswana,1,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
07/07/2021,11,England,,Denmark,2,1,UEFA Euro,London,England,FALSE
07/07/2021,27,Senegal,,Namibia,1,2,COSAFA Cup,Port Elizabeth,South Africa,TRUE
08/07/2021,15,South Africa,,Eswatini,1,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
09/07/2021,,Peru,31,Colombia,2,3,Copa AmÃ©rica,BrasÃ­lia,Brazil,TRUE
09/07/2021,27,Senegal,,Mozambique,1,0,COSAFA Cup,Port Elizabeth,South Africa,TRUE
10/07/2021,7,Brazil,5,Argentina,0,1,Copa AmÃ©rica,Rio de Janeiro,Brazil,FALSE
10/07/2021,10,Mexico,,Trinidad and Tobago,0,0,Gold Cup,Arlington,United States,TRUE
11/07/2021,11,England,,Italy,1,1,UEFA Euro,London,England,FALSE
11/07/2021,33,Canada,,Martinique,4,1,Gold Cup,Kansas City,United States,TRUE
11/07/2021,12,United States,34,Haiti,1,0,Gold Cup,Kansas City,United States,FALSE
13/07/2021,15,South Africa,,Lesotho,4,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
13/07/2021,27,Senegal,,Zimbabwe,2,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
13/07/2021,41,Qatar,37,Panama,3,3,Gold Cup,Houston,United States,TRUE
14/07/2021,15,South Africa,,Zambia,0,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
14/07/2021,27,Senegal,,Malawi,2,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
